,#EventID,Time,Latitude,Longitude,Depth/km,Author,Catalog,Contributor,ContributorID,MagType,Magnitude,MagAuthor,EventLocationName,EventType
628,gfz2025slfn,2025-09-20T06:56:07.86,53.03,161.274,10.0,,,GFZ,gfz2025slfn,mb,5.01,,Off East Coast of Kamchatka,
629,gfz2025slfm,2025-09-20T06:54:13.53,-3.783,127.831,10.0,,,GFZ,gfz2025slfm,mb,4.94,,"Seram, Indonesia",
630,gfz2025sldn,2025-09-20T05:55:37.42,-21.403,-66.681,222.9,,,GFZ,gfz2025sldn,mb,4.62,,Southern Bolivia,
631,gfz2025slbg,2025-09-20T04:46:35.84,24.106,126.12,10.0,,,GFZ,gfz2025slbg,mb,4.94,,"Ryukyu Islands, Japan",
632,gfz2025slad,2025-09-20T04:12:41.4,53.242,161.281,10.0,,,GFZ,gfz2025slad,mb,4.98,,Off East Coast of Kamchatka,
633,gfz2025skxi,2025-09-20T02:47:47.86,53.071,159.81,42.8,,,GFZ,gfz2025skxi,Mw,5.17,,Near East Coast of Kamchatka,
634,gfz2025skxc,2025-09-20T02:39:49.98,3.851,127.02,50.5,,,GFZ,gfz2025skxc,mb,4.79,,"Talaud Islands, Indonesia",
635,gfz2025skut,2025-09-20T01:28:59.78,48.532,154.344,172.1,,,GFZ,gfz2025skut,mb,4.84,,Kuril Islands,
636,gfz2025skus,2025-09-20T01:27:47.6,48.59,155.413,10.0,,,GFZ,gfz2025skus,mb,4.94,,Kuril Islands,
637,gfz2025skrv,2025-09-20T00:00:47.67,53.58,161.327,10.0,,,GFZ,gfz2025skrv,mb,5.01,,Off East Coast of Kamchatka,
638,gfz2025skpm,2025-09-19T22:56:46.82,24.475,119.361,10.0,,,GFZ,gfz2025skpm,mb,4.73,,Taiwan Region,
639,gfz2025skoy,2025-09-19T22:33:06.96,-0.361,-80.158,10.0,,,GFZ,gfz2025skoy,mb,4.85,,Near Coast of Ecuador,
640,gfz2025skll,2025-09-19T20:46:48.17,53.178,161.014,10.0,,,GFZ,gfz2025skll,mb,5.04,,Off East Coast of Kamchatka,
641,gfz2025skkh,2025-09-19T20:11:50.13,53.173,160.844,10.0,,,GFZ,gfz2025skkh,mb,5.0,,Near East Coast of Kamchatka,
642,gfz2025skhy,2025-09-19T19:01:15.08,52.036,159.322,64.0,,,GFZ,gfz2025skhy,mb,4.87,,Off East Coast of Kamchatka,
643,gfz2025skhh,2025-09-19T18:40:42.63,53.014,160.664,10.0,,,GFZ,gfz2025skhh,mb,4.99,,Near East Coast of Kamchatka,
644,gfz2025skfw,2025-09-19T17:57:47.92,53.057,160.97,10.0,,,GFZ,gfz2025skfw,mb,5.14,,Near East Coast of Kamchatka,
645,gfz2025skff,2025-09-19T17:38:25.41,53.108,160.074,10.0,,,GFZ,gfz2025skff,mb,5.11,,Near East Coast of Kamchatka,
646,gfz2025skee,2025-09-19T17:06:38.39,52.916,161.055,10.0,,,GFZ,gfz2025skee,mb,5.47,,Off East Coast of Kamchatka,
647,gfz2025skbm,2025-09-19T15:45:37.36,52.913,161.097,22.3,,,GFZ,gfz2025skbm,Mw,5.91,,Off East Coast of Kamchatka,
648,gfz2025skbf,2025-09-19T15:37:31.13,52.903,160.446,10.0,,,GFZ,gfz2025skbf,mb,5.32,,Off East Coast of Kamchatka,
649,gfz2025sjzv,2025-09-19T14:55:25.67,51.329,157.745,46.4,,,GFZ,gfz2025sjzv,Mw,5.9,,Near East Coast of Kamchatka,
650,gfz2025sjyu,2025-09-19T14:23:43.29,53.38,161.422,10.0,,,GFZ,gfz2025sjyu,mb,5.25,,Off East Coast of Kamchatka,
651,gfz2025sjyh,2025-09-19T14:07:52.23,52.55,160.736,10.0,,,GFZ,gfz2025sjyh,mb,5.15,,Off East Coast of Kamchatka,
652,gfz2025sjwx,2025-09-19T13:27:06.88,52.228,160.405,23.7,,,GFZ,gfz2025sjwx,Mw,5.48,,Off East Coast of Kamchatka,
653,gfz2025sjwq,2025-09-19T13:18:48.27,52.725,160.094,10.0,,,GFZ,gfz2025sjwq,mb,5.0,,Off East Coast of Kamchatka,
654,gfz2025sjwg,2025-09-19T13:06:06.93,53.101,160.864,10.0,,,GFZ,gfz2025sjwg,mb,4.96,,Near East Coast of Kamchatka,
655,gfz2025sjvk,2025-09-19T12:40:50.16,52.664,160.665,10.0,,,GFZ,gfz2025sjvk,mb,5.0,,Off East Coast of Kamchatka,
656,gfz2025sjuw,2025-09-19T12:24:56.79,52.719,160.624,18.5,,,GFZ,gfz2025sjuw,mb,5.13,,Off East Coast of Kamchatka,
657,gfz2025sjtv,2025-09-19T11:53:39.83,-52.946,22.029,30.7,,,GFZ,gfz2025sjtv,mb,4.94,,South of Africa,
658,gfz2025sjte,2025-09-19T11:33:02.1,52.661,160.889,10.0,,,GFZ,gfz2025sjte,mb,5.4,,Off East Coast of Kamchatka,
659,gfz2025sjsx,2025-09-19T11:25:04.28,52.97,160.54,10.0,,,GFZ,gfz2025sjsx,mb,5.32,,Off East Coast of Kamchatka,
660,gfz2025sjsc,2025-09-19T11:01:08.82,52.851,160.613,45.2,,,GFZ,gfz2025sjsc,mb,5.11,,Off East Coast of Kamchatka,
661,gfz2025sjri,2025-09-19T10:33:50.79,53.149,159.822,52.0,,,GFZ,gfz2025sjri,mb,4.99,,Near East Coast of Kamchatka,
662,gfz2025sjqw,2025-09-19T10:23:19.67,53.037,159.802,45.1,,,GFZ,gfz2025sjqw,mb,4.95,,Near East Coast of Kamchatka,
663,gfz2025sjqi,2025-09-19T10:06:42.2,-58.69,-24.25,10.0,,,GFZ,gfz2025sjqi,mb,5.01,,South Sandwich Islands Region,
664,gfz2025sjqa,2025-09-19T09:58:19.61,52.185,160.183,10.0,,,GFZ,gfz2025sjqa,mb,5.05,,Off East Coast of Kamchatka,
665,gfz2025sjpk,2025-09-19T09:39:01.45,-28.49,-69.164,107.2,,,GFZ,gfz2025sjpk,mb,4.52,,Chile-Argentina Border Region,
666,gfz2025sjpa,2025-09-19T09:27:56.8,-58.64,-24.202,10.0,,,GFZ,gfz2025sjpa,mb,4.86,,South Sandwich Islands Region,
667,gfz2025sjow,2025-09-19T09:22:35.07,-58.792,-24.65,10.0,,,GFZ,gfz2025sjow,mb,4.93,,South Sandwich Islands Region,
668,gfz2025sjov,2025-09-19T09:22:08.05,52.691,160.957,10.0,,,GFZ,gfz2025sjov,mb,4.92,,Off East Coast of Kamchatka,
669,gfz2025sjor,2025-09-19T09:16:56.15,53.183,159.979,10.0,,,GFZ,gfz2025sjor,mb,5.19,,Near East Coast of Kamchatka,
670,gfz2025sjon,2025-09-19T09:11:58.09,-58.852,-24.927,10.0,,,GFZ,gfz2025sjon,mb,5.46,,South Sandwich Islands Region,
671,gfz2025sjml,2025-09-19T08:09:39.64,52.441,160.209,10.0,,,GFZ,gfz2025sjml,mb,5.13,,Off East Coast of Kamchatka,
672,gfz2025sjmi,2025-09-19T08:05:38.96,52.466,159.968,10.0,,,GFZ,gfz2025sjmi,mb,5.11,,Off East Coast of Kamchatka,
673,gfz2025sjkw,2025-09-19T07:21:50.29,52.9,161.157,10.0,,,GFZ,gfz2025sjkw,mb,4.88,,Off East Coast of Kamchatka,
674,gfz2025sjjt,2025-09-19T06:47:42.13,52.257,160.193,10.0,,,GFZ,gfz2025sjjt,mb,5.25,,Off East Coast of Kamchatka,
675,gfz2025sjgm,2025-09-19T05:08:58.59,52.683,160.774,10.0,,,GFZ,gfz2025sjgm,mb,5.05,,Off East Coast of Kamchatka,
676,gfz2025sjgb,2025-09-19T04:55:56.66,-20.256,-69.114,95.8,,,GFZ,gfz2025sjgb,Mw,5.53,,Northern Chile,
677,gfz2025sjee,2025-09-19T03:58:35.72,52.84,161.116,32.0,,,GFZ,gfz2025sjee,mb,4.93,,Off East Coast of Kamchatka,
678,gfz2025sjcq,2025-09-19T03:11:51.69,52.64,160.166,24.0,,,GFZ,gfz2025sjcq,mb,4.99,,Off East Coast of Kamchatka,
679,gfz2025sizy,2025-09-19T01:50:00.2,-1.549,-79.295,10.0,,,GFZ,gfz2025sizy,mb,4.65,,Ecuador,
680,gfz2025sizz,2025-09-19T01:49:51.85,52.753,160.507,18.0,,,GFZ,gfz2025sizz,mb,5.22,,Off East Coast of Kamchatka,
681,gfz2025sizt,2025-09-19T01:45:02.03,52.945,161.088,25.0,,,GFZ,gfz2025sizt,mb,4.97,,Off East Coast of Kamchatka,
682,gfz2025siyr,2025-09-19T01:12:02.96,53.271,160.708,32.0,,,GFZ,gfz2025siyr,mb,5.23,,Near East Coast of Kamchatka,
683,gfz2025sixx,2025-09-19T00:48:32.77,52.549,160.659,27.0,,,GFZ,gfz2025sixx,M,5.6,,Off East Coast of Kamchatka,
684,gfz2025sixj,2025-09-19T00:32:26.88,53.048,160.517,30.0,,,GFZ,gfz2025sixj,mb,5.05,,Near East Coast of Kamchatka,
685,gfz2025sixd,2025-09-19T00:25:14.76,52.893,159.782,39.0,,,GFZ,gfz2025sixd,mb,5.42,,Off East Coast of Kamchatka,
686,gfz2025sixb,2025-09-19T00:22:39.38,52.902,160.983,28.0,,,GFZ,gfz2025sixb,mb,5.6,,Off East Coast of Kamchatka,
687,gfz2025siww,2025-09-19T00:16:57.02,52.753,160.958,30.0,,,GFZ,gfz2025siww,mb,4.94,,Off East Coast of Kamchatka,
688,gfz2025siwd,2025-09-18T23:55:26.86,-24.264,-111.376,10.0,,,GFZ,gfz2025siwd,mb,4.91,,Easter Island Region,
689,gfz2025sivr,2025-09-18T23:40:48.88,52.478,160.885,27.0,,,GFZ,gfz2025sivr,mb,5.06,,Off East Coast of Kamchatka,
690,gfz2025sivg,2025-09-18T23:27:47.66,52.771,160.819,29.0,,,GFZ,gfz2025sivg,mb,5.12,,Off East Coast of Kamchatka,
691,gfz2025siuv,2025-09-18T23:15:01.41,52.51,160.457,28.0,,,GFZ,gfz2025siuv,mb,5.48,,Off East Coast of Kamchatka,
692,gfz2025siuq,2025-09-18T23:10:06.99,52.776,159.962,32.0,,,GFZ,gfz2025siuq,mb,4.94,,Off East Coast of Kamchatka,
693,gfz2025siui,2025-09-18T22:59:47.63,52.526,159.597,60.0,,,GFZ,gfz2025siui,mb,4.89,,Off East Coast of Kamchatka,
694,gfz2025siua,2025-09-18T22:50:36.97,53.322,160.615,31.0,,,GFZ,gfz2025siua,mb,5.13,,Near East Coast of Kamchatka,
695,gfz2025sitw,2025-09-18T22:45:38.2,53.033,160.048,27.0,,,GFZ,gfz2025sitw,mb,5.05,,Near East Coast of Kamchatka,
696,gfz2025sito,2025-09-18T22:37:09.73,53.011,160.82,27.0,,,GFZ,gfz2025sito,mb,5.75,,Near East Coast of Kamchatka,
697,gfz2025sitm,2025-09-18T22:34:31.93,52.344,160.26,27.0,,,GFZ,gfz2025sitm,mb,4.95,,Off East Coast of Kamchatka,
698,gfz2025sisx,2025-09-18T22:17:07.85,53.011,160.74,28.0,,,GFZ,gfz2025sisx,mb,5.19,,Near East Coast of Kamchatka,
699,gfz2025sisr,2025-09-18T22:10:19.83,53.015,160.703,30.0,,,GFZ,gfz2025sisr,mb,5.11,,Near East Coast of Kamchatka,
700,gfz2025sisp,2025-09-18T22:08:09.58,52.712,160.898,29.0,,,GFZ,gfz2025sisp,mb,5.01,,Off East Coast of Kamchatka,
701,gfz2025sisl,2025-09-18T22:03:38.14,53.019,160.865,10.0,,,GFZ,gfz2025sisl,mb,4.81,,Near East Coast of Kamchatka,
702,gfz2025sirs,2025-09-18T21:41:09.69,52.927,160.758,21.4,,,GFZ,gfz2025sirs,mb,5.29,,Off East Coast of Kamchatka,
703,gfz2025sirp,2025-09-18T21:37:53.87,52.968,160.857,27.0,,,GFZ,gfz2025sirp,mb,5.87,,Off East Coast of Kamchatka,
704,gfz2025siro,2025-09-18T21:36:44.8,52.473,160.485,27.0,,,GFZ,gfz2025siro,mb,5.57,,Off East Coast of Kamchatka,
705,gfz2025siqv,2025-09-18T21:14:39.41,53.359,160.553,51.7,,,GFZ,gfz2025siqv,mb,4.92,,Near East Coast of Kamchatka,
706,gfz2025siqm,2025-09-18T21:03:07.38,52.217,160.008,31.0,,,GFZ,gfz2025siqm,mb,4.97,,Off East Coast of Kamchatka,
707,gfz2025siqd,2025-09-18T20:52:47.88,52.763,161.139,28.0,,,GFZ,gfz2025siqd,mb,5.49,,Off East Coast of Kamchatka,
708,gfz2025sipz,2025-09-18T20:49:00.05,52.261,160.469,10.0,,,GFZ,gfz2025sipz,mb,5.41,,Off East Coast of Kamchatka,
709,gfz2025sipv,2025-09-18T20:43:28.9,52.742,160.053,26.0,,,GFZ,gfz2025sipv,mb,5.25,,Off East Coast of Kamchatka,
710,gfz2025sipk,2025-09-18T20:30:46.98,53.202,160.649,10.0,,,GFZ,gfz2025sipk,mb,5.04,,Near East Coast of Kamchatka,
711,gfz2025sioz,2025-09-18T20:17:46.29,52.901,160.851,39.2,,,GFZ,gfz2025sioz,mb,6.01,,Off East Coast of Kamchatka,
712,gfz2025siop,2025-09-18T20:06:09.24,52.402,160.381,32.0,,,GFZ,gfz2025siop,mb,5.48,,Off East Coast of Kamchatka,
713,gfz2025siom,2025-09-18T20:03:05.96,52.369,160.556,26.5,,,GFZ,gfz2025siom,mb,5.89,,Off East Coast of Kamchatka,
714,gfz2025siog,2025-09-18T19:55:38.86,52.723,160.881,10.0,,,GFZ,gfz2025siog,mb,4.9,,Off East Coast of Kamchatka,
715,gfz2025siod,2025-09-18T19:52:09.47,16.946,120.195,26.0,,,GFZ,gfz2025siod,mb,5.47,,"Luzon, Philippines",
716,gfz2025sinr,2025-09-18T19:37:59.69,53.456,160.399,28.0,,,GFZ,gfz2025sinr,mb,5.23,,Near East Coast of Kamchatka,
717,gfz2025sinh,2025-09-18T19:26:41.71,52.771,161.011,27.0,,,GFZ,gfz2025sinh,mb,5.72,,Off East Coast of Kamchatka,
718,gfz2025sinb,2025-09-18T19:19:23.66,52.989,160.731,25.0,,,GFZ,gfz2025sinb,mb,5.65,,Off East Coast of Kamchatka,
719,gfz2025simt,2025-09-18T19:10:53.54,52.959,160.519,29.0,,,GFZ,gfz2025simt,mb,5.77,,Off East Coast of Kamchatka,
720,gfz2025sims,2025-09-18T19:08:24.19,52.999,160.794,28.0,,,GFZ,gfz2025sims,mb,6.02,,Off East Coast of Kamchatka,
721,gfz2025simr,2025-09-18T19:07:48.76,-60.36,-31.348,10.0,,,GFZ,gfz2025simr,mb,5.43,,Scotia Sea,
722,gfz2025simi,2025-09-18T18:58:16.54,53.231,160.4,30.0,,,GFZ,gfz2025simi,Mw,7.79,,Near East Coast of Kamchatka,
723,gfz2025silc,2025-09-18T18:19:50.27,-3.513,135.522,29.8,,,GFZ,gfz2025silc,Mw,6.07,,"West Papua Region, Indonesia",
724,gfz2025sikg,2025-09-18T18:03:20.57,-32.895,-69.388,130.2,,,GFZ,gfz2025sikg,mb,4.6,,"Mendoza Province, Argentina",
725,gfz2025siju,2025-09-18T17:40:27.31,49.263,155.858,10.0,,,GFZ,gfz2025siju,mb,5.02,,Kuril Islands,
726,gfz2025siit,2025-09-18T17:08:45.63,1.645,126.284,10.0,,,GFZ,gfz2025siit,mb,4.54,,Northern Molucca Sea,
727,gfz2025sifi,2025-09-18T15:25:01.95,8.021,126.995,19.5,,,GFZ,gfz2025sifi,mb,4.74,,"Mindanao, Philippines",
728,gfz2025siem,2025-09-18T14:59:41.67,-9.938,114.239,74.5,,,GFZ,gfz2025siem,mb,4.87,,"South of Bali, Indonesia",
729,gfz2025siax,2025-09-18T13:10:54.37,51.989,159.207,32.0,,,GFZ,gfz2025siax,mb,4.89,,Off East Coast of Kamchatka,
730,gfz2025siae,2025-09-18T12:48:57.12,1.69,126.868,51.9,,,GFZ,gfz2025siae,mb,4.64,,Northern Molucca Sea,
731,gfz2025shzy,2025-09-18T12:41:55.28,12.163,95.403,10.0,,,GFZ,gfz2025shzy,mb,4.78,,"Andaman Islands, India Region",
732,gfz2025shrg,2025-09-18T08:19:03.47,-55.038,-129.681,10.0,,,GFZ,gfz2025shrg,Mw,5.3,,Pacific-Antarctic Ridge,
733,gfz2025shob,2025-09-18T06:41:27.47,-22.94,170.486,10.0,,,GFZ,gfz2025shob,mb,4.91,,Southeast of Loyalty Islands,
734,gfz2025shlf,2025-09-18T05:15:09.35,11.988,-89.261,10.0,,,GFZ,gfz2025shlf,Mw,4.89,,Off Coast of Central America,
735,gfz2025shih,2025-09-18T03:47:33.96,4.269,127.813,134.2,,,GFZ,gfz2025shih,mb,5.13,,"Talaud Islands, Indonesia",
736,gfz2025shht,2025-09-18T03:30:32.91,-0.678,128.063,10.0,,,GFZ,gfz2025shht,mb,4.9,,"Halmahera, Indonesia",
737,gfz2025shhh,2025-09-18T03:17:20.88,51.763,159.733,33.0,,,GFZ,gfz2025shhh,mb,4.98,,Off East Coast of Kamchatka,
738,gfz2025shfk,2025-09-18T02:19:58.66,28.142,52.353,10.0,,,GFZ,gfz2025shfk,mb,4.7,,Southern Iran,
739,gfz2025sguu,2025-09-17T20:57:46.13,52.582,159.228,40.1,,,GFZ,gfz2025sguu,Mw,5.43,,Off East Coast of Kamchatka,
740,gfz2025sgrq,2025-09-17T19:21:49.31,-7.369,130.192,88.8,,,GFZ,gfz2025sgrq,mb,4.52,,"Tanimbar Islands Region, Indonesia",
741,gfz2025sgmd,2025-09-17T16:35:03.22,51.736,155.983,55.0,,,GFZ,gfz2025sgmd,mb,4.84,,Northwest of Kuril Islands,
742,gfz2025sgio,2025-09-17T14:46:44.87,53.017,161.595,34.0,,,GFZ,gfz2025sgio,mb,5.05,,Off East Coast of Kamchatka,
743,gfz2025sgfk,2025-09-17T13:12:00.98,-2.878,128.208,59.0,,,GFZ,gfz2025sgfk,mb,4.7,,Ceram Sea,
744,gfz2025sgfb,2025-09-17T13:00:34.7,29.418,129.925,52.3,,,GFZ,gfz2025sgfb,mb,4.58,,"Ryukyu Islands, Japan",
745,gfz2025sgew,2025-09-17T12:55:07.37,29.598,129.713,33.0,,,GFZ,gfz2025sgew,mb,5.05,,"Ryukyu Islands, Japan",
746,gfz2025sgdd,2025-09-17T12:02:39.75,-19.29,168.555,35.1,,,GFZ,gfz2025sgdd,mb,5.18,,Vanuatu Islands,
747,gfz2025sfsl,2025-09-17T06:39:08.49,52.001,158.484,53.4,,,GFZ,gfz2025sfsl,mb,4.96,,Near East Coast of Kamchatka,
748,gfz2025sfsi,2025-09-17T06:35:38.94,56.564,-152.358,11.3,,,GFZ,gfz2025sfsi,mb,5.04,,"Kodiak Island Region, Alaska",
749,gfz2025sffb,2025-09-16T23:53:06.96,-22.863,-70.493,14.0,,,GFZ,gfz2025sffb,mb,4.51,,Near Coast of Northern Chile,
750,gfz2025sevt,2025-09-16T19:10:29.97,51.683,178.346,109.4,,,GFZ,gfz2025sevt,mb,4.66,,"Rat Islands, Aleutian Islands",
751,gfz2025serl,2025-09-16T16:59:49.31,-5.403,153.779,40.8,,,GFZ,gfz2025serl,Mw,5.94,,"New Ireland Region, Papua New Guinea",
752,gfz2025sepv,2025-09-16T16:11:21.95,14.424,-92.854,10.0,,,GFZ,gfz2025sepv,mb,4.91,,"Near Coast of Chiapas, Mexico",
753,gfz2025sehk,2025-09-16T11:55:57.92,51.91,-165.99,10.0,,,GFZ,gfz2025sehk,mb,4.95,,South of Aleutian Islands,
754,gfz2025sebr,2025-09-16T09:02:36.19,52.042,-169.748,10.0,,,GFZ,gfz2025sebr,mb,5.44,,"Fox Islands, Aleutian Islands",
755,gfz2025sdvw,2025-09-16T06:05:58.82,51.699,159.088,21.7,,,GFZ,gfz2025sdvw,Mw,4.93,,Off East Coast of Kamchatka,
756,gfz2025sdrd,2025-09-16T03:41:56.21,-5.718,-81.387,26.8,,,GFZ,gfz2025sdrd,mb,5.14,,Near Coast of Northern Peru,
757,gfz2025sdin,2025-09-15T23:21:44.8,-21.641,-68.365,124.5,,,GFZ,gfz2025sdin,mb,4.56,,Chile-Bolivia Border Region,
758,gfz2025sdds,2025-09-15T20:56:12.83,-19.989,-69.007,104.2,,,GFZ,gfz2025sdds,mb,4.96,,Northern Chile,
759,gfz2025sdcv,2025-09-15T20:29:21.56,-17.893,-177.857,628.3,,,GFZ,gfz2025sdcv,mb,5.03,,Fiji Islands Region,
760,gfz2025scxy,2025-09-15T18:01:02.64,19.296,119.762,10.0,,,GFZ,gfz2025scxy,mb,4.93,,Philippine Islands Region,
761,gfz2025scwl,2025-09-15T17:15:43.04,49.454,159.053,10.0,,,GFZ,gfz2025scwl,mb,5.04,,East of Kuril Islands,
762,gfz2025scvc,2025-09-15T16:34:35.54,52.728,160.633,13.7,,,GFZ,gfz2025scvc,Mw,5.93,,Off East Coast of Kamchatka,
763,gfz2025scuh,2025-09-15T16:09:52.52,53.321,160.455,45.8,,,GFZ,gfz2025scuh,mb,4.73,,Near East Coast of Kamchatka,
764,gfz2025scqs,2025-09-15T14:21:58.62,79.762,2.965,10.0,,,GFZ,gfz2025scqs,mb,4.88,,Greenland Sea,
765,gfz2025scjf,2025-09-15T10:34:41.02,-33.443,-72.088,10.0,,,GFZ,gfz2025scjf,ML,4.34,,Off Coast of Central Chile,
766,gfz2025schy,2025-09-15T09:55:13.45,34.482,16.444,10.0,,,GFZ,gfz2025schy,Mw,5.11,,Central Mediterranean Sea,
767,gfz2025scgq,2025-09-15T09:16:21.15,16.662,-61.432,52.2,,,GFZ,gfz2025scgq,Mw,5.03,,Leeward Islands,
768,gfz2025scfn,2025-09-15T08:42:11.54,29.355,103.957,10.0,,,GFZ,gfz2025scfn,mb,4.96,,"Sichuan, China",
769,gfz2025scdm,2025-09-15T07:39:59.23,38.057,38.763,10.0,,,GFZ,gfz2025scdm,mb,4.16,,Türkiye,
770,gfz2025sbxj,2025-09-15T04:34:46.41,38.406,142.113,50.0,,,GFZ,gfz2025sbxj,mb,4.75,,"Near East Coast of Honshu, Japan",
771,gfz2025sbvz,2025-09-15T03:53:25.89,36.598,25.723,10.0,,,GFZ,gfz2025sbvz,mb,4.62,,"Dodecanese Islands, Greece",
772,gfz2025sbsa,2025-09-15T01:52:44.43,-13.632,-74.631,77.7,,,GFZ,gfz2025sbsa,mb,5.03,,Central Peru,
773,gfz2025sbrr,2025-09-15T01:42:37.31,-27.873,-72.19,10.0,,,GFZ,gfz2025sbrr,mb,4.54,,Off Coast of Northern Chile,
774,gfz2025sbrp,2025-09-15T01:39:52.41,53.204,159.918,39.0,,,GFZ,gfz2025sbrp,Mw,5.13,,Near East Coast of Kamchatka,
775,gfz2025sbqr,2025-09-15T01:12:21.02,53.247,159.774,53.4,,,GFZ,gfz2025sbqr,mb,4.89,,Near East Coast of Kamchatka,
776,gfz2025sbon,2025-09-15T00:06:35.53,53.204,159.825,40.0,,,GFZ,gfz2025sbon,Mw,5.1,,Near East Coast of Kamchatka,
777,gfz2025sbld,2025-09-14T22:24:46.83,12.966,121.301,89.2,,,GFZ,gfz2025sbld,mb,4.41,,"Mindoro, Philippines",
778,gfz2025sbei,2025-09-14T18:57:31.22,12.88,121.234,10.0,,,GFZ,gfz2025sbei,mb,4.88,,"Mindoro, Philippines",
779,gfz2025sbdu,2025-09-14T18:41:52.08,25.16,122.868,138.7,,,GFZ,gfz2025sbdu,mb,4.26,,Taiwan Region,
780,gfz2025sbbj,2025-09-14T17:28:31.79,53.945,159.048,39.0,,,GFZ,gfz2025sbbj,mb,4.77,,Near East Coast of Kamchatka,
781,gfz2025saxc,2025-09-14T15:18:38.51,36.576,75.548,10.0,,,GFZ,gfz2025saxc,mb,4.7,,Kashmir-Xinjiang Border Region,
782,gfz2025sawj,2025-09-14T14:56:43.71,20.847,93.587,44.0,,,GFZ,gfz2025sawj,mb,4.66,,Myanmar,
783,gfz2025sawd,2025-09-14T14:49:42.61,-2.768,101.13,43.0,,,GFZ,gfz2025sawd,mb,5.27,,"Southern Sumatra, Indonesia",
784,gfz2025sapy,2025-09-14T11:42:09.69,51.831,158.745,29.0,,,GFZ,gfz2025sapy,mb,5.09,,Near East Coast of Kamchatka,
785,gfz2025saoy,2025-09-14T11:11:51.85,26.711,92.245,32.9,,,GFZ,gfz2025saoy,Mw,5.48,,Northeastern India,
786,gfz2025sahb,2025-09-14T07:12:14.52,6.793,-76.103,20.0,,,GFZ,gfz2025sahb,Mw,5.34,,Northern Colombia,
787,gfz2025sacs,2025-09-14T05:01:23.19,51.606,159.101,10.0,,,GFZ,gfz2025sacs,mb,4.9,,Off East Coast of Kamchatka,
788,gfz2025sacd,2025-09-14T04:43:47.15,29.41,51.253,10.0,,,GFZ,gfz2025sacd,mb,4.7,,Southern Iran,
789,gfz2025rzyr,2025-09-14T02:58:46.99,-22.857,-66.357,226.1,,,GFZ,gfz2025rzyr,mb,4.54,,"Jujuy Province, Argentina",
790,gfz2025rzsu,2025-09-13T23:59:58.85,-1.613,-80.758,10.0,,,GFZ,gfz2025rzsu,mb,4.83,,Near Coast of Ecuador,
791,gfz2025rzsk,2025-09-13T23:48:26.86,42.106,137.462,285.3,,,GFZ,gfz2025rzsk,mb,4.28,,Eastern Sea of Japan,
792,gfz2025rzpv,2025-09-13T22:29:54.13,51.723,-170.867,10.0,,,GFZ,gfz2025rzpv,mb,4.65,,"Fox Islands, Aleutian Islands",
793,gfz2025rzfm,2025-09-13T17:17:10.58,53.647,160.273,10.0,,,GFZ,gfz2025rzfm,mb,5.22,,Near East Coast of Kamchatka,
794,gfz2025rzdf,2025-09-13T16:08:28.5,5.133,123.198,577.1,,,GFZ,gfz2025rzdf,mb,4.74,,"Mindanao, Philippines",
795,gfz2025rzbe,2025-09-13T15:05:42.52,-4.141,141.8,96.5,,,GFZ,gfz2025rzbe,mb,5.04,,"New Guinea, Papua New Guinea",
796,gfz2025rzaj,2025-09-13T14:41:54.95,53.598,160.397,10.0,,,GFZ,gfz2025rzaj,mb,4.93,,Near East Coast of Kamchatka,
797,gfz2025rywt,2025-09-13T12:52:28.57,-24.137,-66.901,185.9,,,GFZ,gfz2025rywt,mb,4.29,,"Salta Province, Argentina",
798,gfz2025rywg,2025-09-13T12:37:28.33,29.403,51.168,10.0,,,GFZ,gfz2025rywg,mb,4.63,,Southern Iran,
799,gfz2025ryop,2025-09-13T08:44:43.16,34.572,24.095,10.0,,,GFZ,gfz2025ryop,mb,4.15,,"Crete, Greece",
800,gfz2025rylg,2025-09-13T07:03:51.58,51.392,158.379,49.0,,,GFZ,gfz2025rylg,mb,5.43,,Near East Coast of Kamchatka,
801,gfz2025ryjx,2025-09-13T06:22:27.2,53.237,160.314,40.0,,,GFZ,gfz2025ryjx,mb,5.32,,Near East Coast of Kamchatka,
802,gfz2025rygg,2025-09-13T04:32:03.55,-55.595,-27.805,10.0,,,GFZ,gfz2025rygg,mb,5.57,,South Sandwich Islands Region,
803,gfz2025rycm,2025-09-13T02:37:55.76,53.139,160.1,42.7,,,GFZ,gfz2025rycm,Mw,7.32,,Near East Coast of Kamchatka,
804,gfz2025rybf,2025-09-13T01:58:48.92,51.741,179.529,10.0,,,GFZ,gfz2025rybf,mb,5.03,,"Rat Islands, Aleutian Islands",
805,gfz2025ryah,2025-09-13T01:31:27.99,52.406,159.364,10.0,,,GFZ,gfz2025ryah,mb,4.87,,Off East Coast of Kamchatka,
806,gfz2025rxxw,2025-09-13T00:17:55.86,32.841,141.649,10.0,,,GFZ,gfz2025rxxw,mb,4.94,,"Southeast of Honshu, Japan",
807,gfz2025rxwy,2025-09-12T23:49:38.72,-24.185,-67.01,183.8,,,GFZ,gfz2025rxwy,mb,4.19,,Chile-Argentina Border Region,
808,gfz2025rxvs,2025-09-12T23:12:54.95,-56.17,-143.133,10.0,,,GFZ,gfz2025rxvs,Mw,5.41,,Pacific-Antarctic Ridge,
